date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2020-05-10 12:00,29,20,0,13.9,7,77,10:40 PM,7:39 AM,4:52 AM,6:45 PM,-9,27,27,29,37,4,8,0,1011,29,10,212,32,california
2020-05-11 0:00,25,16,0,14,6,70,11:33 PM,8:35 AM,4:51 AM,6:46 PM,3,19,19,19,34,13,33,0,1012,19,10,238,22,california
2020-05-11 12:00,25,16,0,14,6,70,11:33 PM,8:35 AM,4:51 AM,6:46 PM,-5,23,23,24,34,6,14,0,1012,24,10,238,30,california
2020-05-12 0:00,20,13,0,14,5,62,No moonrise,9:35 AM,4:50 AM,6:47 PM,-2,16,16,16,27,0,30,0,1013,16,10,245,21,california
2020-05-12 12:00,20,13,0,14,5,62,No moonrise,9:35 AM,4:50 AM,6:47 PM,4,20,20,20,39,9,35,0,1012,20,10,243,34,california
2020-05-13 0:00,21,11,0,14,5,55,12:18 AM,10:35 AM,4:49 AM,6:48 PM,6,12,14,12,36,2,59,0,1013,14,10,245,28,california
2020-05-13 12:00,21,11,0,14,5,55,12:18 AM,10:35 AM,4:49 AM,6:48 PM,2,19,20,19,22,0,30,0,1013,19,10,261,19,california
2020-05-14 0:00,22,12,0,14,5,48,12:57 AM,11:34 AM,4:48 AM,6:49 PM,1,15,15,15,23,0,38,0,1014,15,10,247,17,california
2020-05-14 12:00,22,12,0,14,5,48,12:57 AM,11:34 AM,4:48 AM,6:49 PM,2,21,21,21,31,2,29,0,1014,21,10,283,26,california
2020-05-15 0:00,25,14,0,14,6,40,1:31 AM,12:31 PM,4:47 AM,6:49 PM,5,16,16,16,19,14,49,0,1013,16,10,276,14,california
2020-05-15 12:00,25,14,0,14,6,40,1:31 AM,12:31 PM,4:47 AM,6:49 PM,4,22,22,22,15,0,32,0,1012,22,10,268,13,california
2020-05-16 0:00,28,15,0,11.1,6,33,2:00 AM,1:28 PM,4:47 AM,6:50 PM,5,18,18,18,16,1,43,0,1011,18,10,272,12,california
2020-05-16 12:00,28,15,0,11.1,6,33,2:00 AM,1:28 PM,4:47 AM,6:50 PM,4,24,24,24,10,90,27,0,1011,24,10,199,8,california
2020-05-17 0:00,27,17,0,14.1,6,26,2:28 AM,2:22 PM,4:46 AM,6:51 PM,6,20,20,20,22,22,40,0,1010,20,10,255,14,california
2020-05-17 12:00,27,17,0,14.1,6,26,2:28 AM,2:22 PM,4:46 AM,6:51 PM,2,25,25,26,34,1,21,0,1010,26,10,214,30,california
2020-05-18 0:00,21,15,0,14.1,5,19,2:54 AM,3:18 PM,4:45 AM,6:52 PM,11,18,18,18,24,6,63,0,1011,18,10,245,19,california
2020-05-18 12:00,21,15,0,14.1,5,19,2:54 AM,3:18 PM,4:45 AM,6:52 PM,5,21,21,21,45,12,37,0,1012,21,10,219,39,california
2020-05-19 0:00,17,10,0,14.1,4,11,3:21 AM,4:13 PM,4:45 AM,6:52 PM,5,11,13,11,24,11,59,0,1012,13,10,244,19,california
2020-05-19 12:00,17,10,0,14.1,4,11,3:21 AM,4:13 PM,4:45 AM,6:52 PM,-1,16,16,16,36,6,33,0,1013,16,10,273,31,california
2020-05-20 0:00,22,11,0,14.1,5,4,3:48 AM,5:09 PM,4:44 AM,6:53 PM,0,12,13,12,17,1,41,0,1015,13,10,278,12,california
2020-05-20 12:00,22,11,0,14.1,5,4,3:48 AM,5:09 PM,4:44 AM,6:53 PM,0,19,20,19,5,4,27,0,1016,19,10,235,5,california
2020-05-21 0:00,26,14,0,14.1,6,0,4:18 AM,6:07 PM,4:43 AM,6:54 PM,1,16,16,16,15,28,38,0,1014,16,10,275,9,california
2020-05-21 12:00,26,14,0,14.1,6,0,4:18 AM,6:07 PM,4:43 AM,6:54 PM,-4,23,23,23,9,6,17,0,1013,23,10,117,8,california
2020-05-22 0:00,25,16,0,14.1,6,0,4:51 AM,7:06 PM,4:43 AM,6:55 PM,4,21,22,21,23,0,39,0,1010,21,10,251,15,california
2020-05-22 12:00,25,16,0,14.1,6,0,4:51 AM,7:06 PM,4:43 AM,6:55 PM,1,24,24,24,35,0,22,0,1009,24,10,259,31,california
2020-05-23 0:00,24,14,0,14.1,6,3,5:29 AM,8:05 PM,4:42 AM,6:55 PM,-1,17,17,17,30,5,29,0,1009,17,10,277,21,california
2020-05-23 12:00,24,14,0,14.1,6,3,5:29 AM,8:05 PM,4:42 AM,6:55 PM,-6,22,21,22,8,0,16,0,1011,22,10,89,7,california
2020-05-24 0:00,28,16,0,14.1,6,10,6:12 AM,9:04 PM,4:42 AM,6:56 PM,-3,18,18,18,18,0,23,0,1012,18,10,293,11,california
2020-05-24 12:00,28,16,0,14.1,6,10,6:12 AM,9:04 PM,4:42 AM,6:56 PM,-6,24,24,26,6,2,13,0,1012,26,10,127,5,california
2020-05-25 0:00,32,19,0,14.2,7,17,7:02 AM,10:00 PM,4:41 AM,6:57 PM,2,21,22,21,17,1,27,0,1011,21,10,284,9,california
2020-05-25 12:00,32,19,0,14.2,7,17,7:02 AM,10:00 PM,4:41 AM,6:57 PM,-3,27,27,29,12,0,12,0,1011,29,10,82,10,california
2020-05-26 0:00,35,22,0,14.2,8,25,7:59 AM,10:50 PM,4:41 AM,6:58 PM,2,24,24,25,21,0,23,0,1011,25,10,276,11,california
2020-05-26 12:00,35,22,0,14.2,8,25,7:59 AM,10:50 PM,4:41 AM,6:58 PM,1,30,30,32,9,0,14,0,1012,32,10,163,8,california
2020-05-27 0:00,36,24,0,14.2,8,32,9:00 AM,11:37 PM,4:40 AM,6:58 PM,6,25,25,26,26,0,27,0,1012,26,10,243,14,california
2020-05-27 12:00,36,24,0,14.2,8,32,9:00 AM,11:37 PM,4:40 AM,6:58 PM,5,32,32,34,13,0,17,0,1011,34,10,247,11,california
2020-05-28 0:00,37,24,0,14.2,8,39,10:05 AM,No moonset,4:40 AM,6:59 PM,8,26,26,27,36,0,30,0,1011,27,10,232,19,california
2020-05-28 12:00,37,24,0,14.2,8,39,10:05 AM,No moonset,4:40 AM,6:59 PM,4,33,33,35,13,0,15,0,1011,35,10,175,11,california
2020-05-29 0:00,32,22,0,14.5,7,47,11:12 AM,12:17 AM,4:40 AM,7:00 PM,8,32,32,29,28,0,32,0,1012,29,10,221,14,california
2020-05-29 12:00,32,22,0,14.5,7,47,11:12 AM,12:17 AM,4:40 AM,7:00 PM,6,29,29,31,15,1,21,0,1011,31,10,201,14,california
2020-05-30 0:00,26,16,0,12.4,6,54,12:19 PM,12:54 AM,4:39 AM,7:00 PM,2,23,23,22,52,1,31,0,1013,22,10,236,38,california
2020-05-30 12:00,26,16,0,12.4,6,54,12:19 PM,12:54 AM,4:39 AM,7:00 PM,0,23,23,24,37,12,20,0,1013,24,10,216,32,california
2020-05-31 0:00,29,15,0,14.5,6,58,1:28 PM,1:28 AM,4:39 AM,7:01 PM,7,17,17,17,22,3,51,0,1012,17,10,260,14,california
2020-05-31 12:00,29,15,0,14.5,6,58,1:28 PM,1:28 AM,4:39 AM,7:01 PM,3,25,25,25,9,4,25,0,1011,25,10,179,8,california
2020-06-01 0:00,29,18,0,13.4,6,71,2:36 PM,2:01 AM,4:38 AM,7:01 PM,6,21,22,21,18,0,40,0,1012,21,10,257,11,california
2020-06-01 12:00,29,18,0,13.4,6,71,2:36 PM,2:01 AM,4:38 AM,7:01 PM,3,26,26,27,22,68,21,0,1012,27,10,211,19,california
2020-06-02 0:00,32,19,0,14.5,7,79,3:46 PM,2:34 AM,4:38 AM,7:02 PM,7,21,23,21,14,65,39,0,1013,21,10,254,9,california
2020-06-02 12:00,32,19,0,14.5,7,79,3:46 PM,2:34 AM,4:38 AM,7:02 PM,3,27,27,28,9,13,20,0,1014,28,10,108,8,california
2020-06-03 0:00,35,22,0,14.5,7,86,4:57 PM,3:10 AM,4:38 AM,7:03 PM,6,24,24,24,17,5,32,0,1015,24,10,252,9,california
2020-06-03 12:00,35,22,0,14.5,7,86,4:57 PM,3:10 AM,4:38 AM,7:03 PM,0,30,30,33,11,4,12,0,1013,33,10,195,9,california
2020-06-04 0:00,35,24,0,14.5,8,94,6:08 PM,3:50 AM,4:38 AM,7:03 PM,5,26,26,27,29,0,24,0,1011,27,10,287,16,california
2020-06-04 12:00,35,24,0,14.5,8,94,6:08 PM,3:50 AM,4:38 AM,7:03 PM,2,31,31,33,14,0,14,0,1008,33,10,195,12,california
2020-06-05 0:00,29,20,0,14.5,7,100,7:18 PM,4:33 AM,4:38 AM,7:04 PM,5,29,29,27,37,0,29,0,1008,27,10,230,19,california
2020-06-05 12:00,29,20,0,14.5,7,100,7:18 PM,4:33 AM,4:38 AM,7:04 PM,5,27,27,29,35,22,22,0,1006,29,10,216,31,california
2020-06-06 0:00,24,15,0,14.5,6,100,8:23 PM,5:24 AM,4:37 AM,7:04 PM,10,21,23,21,40,3,66,0,1008,21,10,218,30,california
2020-06-06 12:00,24,15,0,14.5,6,100,8:23 PM,5:24 AM,4:37 AM,7:04 PM,4,24,24,23,41,5,30,0,1009,23,10,263,35,california
2020-06-07 0:00,21,10,0,14.5,5,84,9:21 PM,6:19 AM,4:37 AM,7:05 PM,1,15,16,15,32,0,37,0,1010,16,10,243,23,california
2020-06-07 12:00,21,10,0,14.5,5,84,9:21 PM,6:19 AM,4:37 AM,7:05 PM,-4,18,18,18,53,0,22,0,1011,18,10,286,46,california
2020-06-08 0:00,25,11,0,14.5,5,76,10:11 PM,7:19 AM,4:37 AM,7:05 PM,-5,11,13,11,49,0,28,0,1014,13,10,291,31,california
2020-06-08 12:00,25,11,0,14.5,5,76,10:11 PM,7:19 AM,4:37 AM,7:05 PM,-11,22,21,22,32,0,11,0,1017,22,10,44,28,california
2020-06-09 0:00,29,15,0,14.5,6,69,10:54 PM,8:20 AM,4:37 AM,7:06 PM,-1,18,18,18,22,0,28,0,1017,18,10,303,10,california
2020-06-09 12:00,29,15,0,14.5,6,69,10:54 PM,8:20 AM,4:37 AM,7:06 PM,-13,25,25,26,7,0,7,0,1017,26,10,118,6,california
2020-06-10 0:00,33,19,0,14.5,7,61,11:30 PM,9:21 AM,4:37 AM,7:06 PM,-5,22,22,22,24,0,16,0,1016,22,10,296,12,california
2020-06-10 12:00,33,19,0,14.5,7,61,11:30 PM,9:21 AM,4:37 AM,7:06 PM,-8,27,27,29,6,0,8,0,1015,29,10,139,5,california
2020-06-11 0:00,34,21,0,14.5,7,54,No moonrise,10:20 AM,4:37 AM,7:07 PM,-2,23,23,24,17,0,18,0,1015,24,10,265,8,california
2020-06-11 12:00,34,21,0,14.5,7,54,No moonrise,10:20 AM,4:37 AM,7:07 PM,-5,30,30,32,15,0,10,0,1014,32,10,187,13,california
2020-06-12 0:00,28,20,0,14.5,7,46,12:02 AM,11:18 AM,4:37 AM,7:07 PM,-7,26,26,24,40,2,13,0,1015,24,10,233,20,california
2020-06-12 12:00,28,20,0,14.5,7,46,12:02 AM,11:18 AM,4:37 AM,7:07 PM,-6,26,26,28,37,0,10,0,1014,28,10,226,32,california
2020-06-13 0:00,25,12,0,14.5,5,38,12:30 AM,12:13 PM,4:37 AM,7:08 PM,6,19,22,19,23,1,49,0,1015,19,10,275,17,california
2020-06-13 12:00,25,12,0,14.5,5,38,12:30 AM,12:13 PM,4:37 AM,7:08 PM,-2,23,23,23,25,0,19,0,1013,23,10,265,22,california
2020-06-14 0:00,29,14,0,14.5,6,31,12:57 AM,1:09 PM,4:37 AM,7:08 PM,-2,17,17,17,22,0,28,0,1011,17,10,263,13,california
2020-06-14 12:00,29,14,0,14.5,6,31,12:57 AM,1:09 PM,4:37 AM,7:08 PM,1,24,24,25,9,0,20,0,1011,25,10,211,8,california
2020-06-15 0:00,31,17,0,14.5,7,23,1:23 AM,2:04 PM,4:37 AM,7:08 PM,3,21,22,21,21,1,33,0,1011,21,10,259,12,california
2020-06-15 12:00,31,17,0,14.5,7,23,1:23 AM,2:04 PM,4:37 AM,7:08 PM,3,27,27,28,16,0,19,0,1012,28,10,219,14,california
2020-06-16 0:00,29,16,0,14.5,6,16,1:50 AM,3:00 PM,4:37 AM,7:09 PM,5,21,22,21,32,8,35,0,1010,21,10,243,20,california
2020-06-16 12:00,29,16,0,14.5,6,16,1:50 AM,3:00 PM,4:37 AM,7:09 PM,2,25,25,27,30,0,19,0,1009,27,10,253,26,california
2020-06-17 0:00,29,16,0,14.5,6,8,2:18 AM,3:57 PM,4:37 AM,7:09 PM,3,19,19,19,36,0,34,0,1010,19,10,244,21,california
2020-06-17 12:00,29,16,0,14.5,6,8,2:18 AM,3:57 PM,4:37 AM,7:09 PM,0,25,25,26,9,0,18,0,1012,26,10,122,8,california
2020-06-18 0:00,32,18,0,14.5,7,1,2:50 AM,4:56 PM,4:37 AM,7:09 PM,2,24,24,23,23,0,30,0,1012,23,10,251,12,california
2020-06-18 12:00,32,18,0,14.5,7,1,2:50 AM,4:56 PM,4:37 AM,7:09 PM,-4,27,27,29,8,0,12,0,1011,29,10,126,6,california
2020-06-19 0:00,34,19,0,14.5,7,0,3:26 AM,5:56 PM,4:38 AM,7:09 PM,3,25,25,23,22,17,28,0,1010,23,10,249,10,california
2020-06-19 12:00,34,19,0,14.5,7,0,3:26 AM,5:56 PM,4:38 AM,7:09 PM,-2,29,29,31,8,30,12,0,1010,31,10,135,7,california
2020-06-20 0:00,35,21,0,14.5,7,0,4:07 AM,6:55 PM,4:38 AM,7:10 PM,3,28,28,26,29,0,27,0,1012,26,10,247,14,california
2020-06-20 12:00,35,21,0,14.5,7,0,4:07 AM,6:55 PM,4:38 AM,7:10 PM,-1,31,31,33,11,0,12,0,1012,33,10,190,10,california
2020-06-21 0:00,36,22,0,14.5,8,0,4:56 AM,7:53 PM,4:38 AM,7:10 PM,4,29,29,28,29,0,26,0,1012,28,10,263,15,california
2020-06-21 12:00,36,22,0,14.5,8,0,4:56 AM,7:53 PM,4:38 AM,7:10 PM,1,32,32,34,15,0,13,0,1011,34,10,234,13,california
2020-06-22 0:00,36,22,0,14.5,8,7,5:51 AM,8:47 PM,4:38 AM,7:10 PM,5,28,28,26,35,0,29,0,1011,26,10,244,17,california
2020-06-22 12:00,36,22,0,14.5,8,7,5:51 AM,8:47 PM,4:38 AM,7:10 PM,5,31,31,33,9,0,18,0,1012,33,10,165,8,california
2020-06-23 0:00,37,23,0,14.5,8,14,6:52 AM,9:35 PM,4:38 AM,7:10 PM,8,28,28,27,27,0,34,0,1012,27,10,237,13,california
2020-06-23 12:00,37,23,0,14.5,8,14,6:52 AM,9:35 PM,4:38 AM,7:10 PM,4,32,32,34,10,0,15,0,1010,34,10,172,8,california
2020-06-24 0:00,37,24,0,12.4,7,22,7:58 AM,10:18 PM,4:39 AM,7:10 PM,9,32,32,29,28,55,35,0,1009,29,10,242,13,california
2020-06-24 12:00,37,24,0,12.4,7,22,7:58 AM,10:18 PM,4:39 AM,7:10 PM,6,33,33,34,15,57,18,0,1007,34,10,191,14,california
2020-06-25 0:00,38,23,0,14.5,8,29,9:05 AM,10:56 PM,4:39 AM,7:10 PM,9,31,31,29,44,13,36,0,1007,29,10,235,22,california
2020-06-25 12:00,38,23,0,14.5,8,29,9:05 AM,10:56 PM,4:39 AM,7:10 PM,5,34,34,35,16,0,15,0,1006,35,10,227,14,california
2020-06-26 0:00,36,22,0,14.5,7,37,10:12 AM,11:31 PM,4:39 AM,7:10 PM,8,29,29,26,19,22,36,0,1009,26,10,245,9,california
2020-06-26 12:00,36,22,0,14.5,7,37,10:12 AM,11:31 PM,4:39 AM,7:10 PM,5,31,31,33,6,1,17,0,1009,33,10,139,5,california
2020-06-27 0:00,39,24,0,14.5,8,44,11:19 AM,No moonset,4:40 AM,7:10 PM,9,31,31,28,31,0,34,0,1009,28,10,234,15,california
2020-06-27 12:00,39,24,0,14.5,8,44,11:19 AM,No moonset,4:40 AM,7:10 PM,6,35,35,36,19,0,17,0,1008,36,10,214,17,california
2020-06-28 0:00,30,21,0,14.5,7,52,12:26 PM,12:03 AM,4:40 AM,7:10 PM,9,33,33,29,53,7,37,0,1006,29,10,225,30,california
2020-06-28 12:00,30,21,0,14.5,7,52,12:26 PM,12:03 AM,4:40 AM,7:10 PM,4,27,27,29,46,11,21,0,1004,29,10,233,40,california
2020-06-29 0:00,26,14,0,14.5,6,59,1:34 PM,12:36 AM,4:41 AM,7:10 PM,7,20,23,20,48,0,54,0,1006,21,10,227,32,california
2020-06-29 12:00,26,14,0,14.5,6,59,1:34 PM,12:36 AM,4:41 AM,7:10 PM,-1,23,23,23,13,2,20,0,1010,23,10,192,11,california
2020-06-30 0:00,31,16,0,14.5,7,67,2:42 PM,1:09 AM,4:41 AM,7:10 PM,1,18,18,18,22,0,30,0,1012,18,10,259,11,california
2020-06-30 12:00,31,16,0,14.5,7,67,2:42 PM,1:09 AM,4:41 AM,7:10 PM,-2,26,26,27,10,0,15,0,1012,27,10,156,9,california
2020-07-01 0:00,32,19,0,14.5,7,72,3:52 PM,1:46 AM,4:41 AM,7:10 PM,1,27,27,24,32,0,27,0,1010,24,10,247,15,california
2020-07-01 12:00,32,19,0,14.5,7,72,3:52 PM,1:46 AM,4:41 AM,7:10 PM,2,28,28,31,28,0,16,0,1009,31,10,214,25,california
2020-07-02 0:00,32,18,0,14.5,7,79,5:00 PM,2:26 AM,4:42 AM,7:10 PM,2,26,26,24,38,0,28,0,1009,24,10,239,19,california
2020-07-02 12:00,32,18,0,14.5,7,79,5:00 PM,2:26 AM,4:42 AM,7:10 PM,-1,27,27,29,20,0,14,0,1010,29,10,199,17,california
2020-07-03 0:00,34,18,0,14.5,7,86,6:06 PM,3:13 AM,4:42 AM,7:10 PM,2,26,26,24,31,0,29,0,1013,24,10,235,15,california
2020-07-03 12:00,34,18,0,14.5,7,86,6:06 PM,3:13 AM,4:42 AM,7:10 PM,-4,28,28,31,15,0,11,0,1013,31,10,191,13,california
2020-07-04 0:00,36,19,0,14.5,7,94,7:08 PM,4:05 AM,4:43 AM,7:10 PM,1,27,27,26,26,0,24,0,1014,26,10,255,12,california
2020-07-04 12:00,36,19,0,14.5,7,94,7:08 PM,4:05 AM,4:43 AM,7:10 PM,-4,31,31,33,15,0,9,0,1014,33,10,219,13,california
2020-07-05 0:00,36,20,0,14.5,8,100,8:01 PM,5:03 AM,4:43 AM,7:10 PM,-3,29,29,27,21,0,18,0,1013,27,10,262,10,california
2020-07-05 12:00,36,20,0,14.5,8,100,8:01 PM,5:03 AM,4:43 AM,7:10 PM,-3,31,31,33,15,0,9,0,1012,33,10,246,13,california
2020-07-06 0:00,37,21,0,14.5,8,100,8:47 PM,6:04 AM,4:44 AM,7:10 PM,-5,28,28,26,22,0,15,0,1010,26,10,269,11,california
2020-07-06 12:00,37,21,0,14.5,8,100,8:47 PM,6:04 AM,4:44 AM,7:10 PM,-5,32,32,34,19,0,8,0,1009,34,10,215,16,california
2020-07-07 0:00,35,19,0,14.5,7,85,9:27 PM,7:06 AM,4:44 AM,7:09 PM,-5,27,27,25,28,0,16,0,1009,25,10,255,13,california
2020-07-07 12:00,35,19,0,14.5,7,85,9:27 PM,7:06 AM,4:44 AM,7:09 PM,-6,31,31,33,29,0,8,0,1009,33,10,247,25,california
2020-07-08 0:00,36,19,0,14.5,7,77,10:01 PM,8:07 AM,4:45 AM,7:09 PM,-5,27,27,24,31,0,17,0,1010,24,10,252,15,california
2020-07-08 12:00,36,19,0,14.5,7,77,10:01 PM,8:07 AM,4:45 AM,7:09 PM,-4,31,31,33,16,0,9,0,1010,33,10,213,14,california
2020-07-09 0:00,37,19,0,14.5,8,70,10:30 PM,9:06 AM,4:46 AM,7:09 PM,0,30,30,27,32,0,24,0,1010,27,10,244,15,california
2020-07-09 12:00,37,19,0,14.5,8,70,10:30 PM,9:06 AM,4:46 AM,7:09 PM,-3,31,31,33,12,0,10,0,1010,33,10,182,10,california
2020-07-10 0:00,38,21,0,14.5,8,63,10:58 PM,10:03 AM,4:46 AM,7:08 PM,0,29,29,28,21,0,21,0,1011,28,10,242,10,california
2020-07-10 12:00,38,21,0,14.5,8,63,10:58 PM,10:03 AM,4:46 AM,7:08 PM,-3,34,34,35,11,0,9,0,1013,35,10,174,10,california
2020-07-11 0:00,40,23,0,14.5,8,55,11:25 PM,10:59 AM,4:47 AM,7:08 PM,0,31,31,30,22,4,18,0,1014,30,10,248,11,california
2020-07-11 12:00,40,23,0,14.5,8,55,11:25 PM,10:59 AM,4:47 AM,7:08 PM,-4,36,36,37,23,5,7,0,1014,37,10,203,20,california
2020-07-12 0:00,41,27,0,14.5,9,48,11:51 PM,11:54 AM,4:47 AM,7:08 PM,2,34,34,32,24,3,17,0,1013,32,10,255,11,california
2020-07-12 12:00,41,27,0,14.5,9,48,11:51 PM,11:54 AM,4:47 AM,7:08 PM,4,39,39,39,22,3,12,0,1010,39,10,228,19,california
2020-07-13 0:00,37,25,0,14.5,8,41,No moonrise,12:49 PM,4:48 AM,7:07 PM,-1,32,32,31,36,0,16,0,1010,31,10,247,17,california
2020-07-13 12:00,37,25,0,14.5,8,41,No moonrise,12:49 PM,4:48 AM,7:07 PM,-3,35,35,36,33,0,8,0,1009,36,10,231,29,california
2020-07-14 0:00,36,22,0,14.5,8,34,12:18 AM,1:46 PM,4:49 AM,7:07 PM,-1,32,32,29,40,1,20,0,1010,29,10,240,19,california
2020-07-14 12:00,36,22,0,14.5,8,34,12:18 AM,1:46 PM,4:49 AM,7:07 PM,-2,31,31,33,24,1,11,0,1010,33,10,205,21,california
2020-07-15 0:00,35,20,0,14.5,7,26,12:49 AM,2:43 PM,4:49 AM,7:06 PM,3,28,28,25,39,0,29,0,1011,25,10,239,19,california
2020-07-15 12:00,35,20,0,14.5,7,26,12:49 AM,2:43 PM,4:49 AM,7:06 PM,1,30,30,32,12,0,14,0,1010,32,10,186,10,california
2020-07-16 0:00,36,20,0,14.5,8,19,1:22 AM,3:43 PM,4:50 AM,7:06 PM,7,30,30,28,27,0,36,0,1011,28,10,232,13,california
2020-07-16 12:00,36,20,0,14.5,8,19,1:22 AM,3:43 PM,4:50 AM,7:06 PM,3,30,30,32,9,0,16,0,1011,32,10,177,8,california
2020-07-17 0:00,36,21,0,14.5,8,12,2:01 AM,4:42 PM,4:51 AM,7:05 PM,7,29,29,27,29,0,36,0,1012,27,10,233,14,california
2020-07-17 12:00,36,21,0,14.5,8,12,2:01 AM,4:42 PM,4:51 AM,7:05 PM,2,31,31,33,14,0,16,0,1013,33,10,185,12,california
2020-07-18 0:00,38,21,0,14.5,8,5,2:46 AM,5:42 PM,4:51 AM,7:05 PM,6,30,30,27,30,0,34,0,1013,27,10,236,14,california
2020-07-18 12:00,38,21,0,14.5,8,5,2:46 AM,5:42 PM,4:51 AM,7:05 PM,0,32,32,34,18,0,12,0,1013,34,10,203,16,california
2020-07-19 0:00,38,22,0,14.5,8,0,3:40 AM,6:38 PM,4:52 AM,7:04 PM,4,32,32,30,24,0,26,0,1012,30,10,249,12,california
2020-07-19 12:00,38,22,0,14.5,8,0,3:40 AM,6:38 PM,4:52 AM,7:04 PM,2,34,34,36,18,0,13,0,1012,36,10,235,16,california
2020-07-20 0:00,37,22,0,14.5,8,0,4:39 AM,7:29 PM,4:53 AM,7:04 PM,2,30,30,28,32,0,22,0,1012,28,10,249,15,california
2020-07-20 12:00,37,22,0,14.5,8,0,4:39 AM,7:29 PM,4:53 AM,7:04 PM,3,33,33,35,15,0,14,0,1010,35,10,245,13,california
2020-07-21 0:00,38,22,0,14.5,8,2,5:45 AM,8:15 PM,4:53 AM,7:03 PM,5,30,30,27,23,0,27,0,1009,27,10,278,11,california
2020-07-21 12:00,38,22,0,14.5,8,2,5:45 AM,8:15 PM,4:53 AM,7:03 PM,3,34,34,35,12,0,13,0,1008,35,10,176,10,california
2020-07-22 0:00,34,20,0,14.5,7,10,6:53 AM,8:55 PM,4:54 AM,7:02 PM,5,30,30,28,33,3,31,0,1008,28,10,241,16,california
2020-07-22 12:00,34,20,0,14.5,7,10,6:53 AM,8:55 PM,4:54 AM,7:02 PM,-3,30,30,32,34,0,10,0,1008,32,10,208,30,california
2020-07-23 0:00,34,18,0,14.5,7,17,8:02 AM,9:32 PM,4:55 AM,7:02 PM,3,27,27,25,37,0,31,0,1009,25,10,238,18,california
2020-07-23 12:00,34,18,0,14.5,7,17,8:02 AM,9:32 PM,4:55 AM,7:02 PM,-1,29,29,32,20,0,13,0,1010,32,10,201,18,california
2020-07-24 0:00,34,19,0,14.5,7,24,9:11 AM,10:06 PM,4:56 AM,7:01 PM,5,28,28,26,32,0,36,0,1009,26,10,246,15,california
2020-07-24 12:00,34,19,0,14.5,7,24,9:11 AM,10:06 PM,4:56 AM,7:01 PM,4,29,29,31,12,0,18,0,1009,31,10,163,11,california
2020-07-25 0:00,35,19,0,14.4,7,32,10:19 AM,10:38 PM,4:56 AM,7:00 PM,3,28,28,27,26,0,29,0,1011,27,10,255,12,california
2020-07-25 12:00,35,19,0,14.4,7,32,10:19 AM,10:38 PM,4:56 AM,7:00 PM,1,30,30,32,10,0,15,0,1010,32,10,168,8,california
2020-07-26 0:00,36,20,0,14,8,39,11:27 AM,11:11 PM,4:57 AM,6:59 PM,5,29,29,27,20,0,32,0,1012,27,10,231,9,california
2020-07-26 12:00,36,20,0,14,8,39,11:27 AM,11:11 PM,4:57 AM,6:59 PM,2,31,31,33,6,0,14,0,1011,33,10,140,5,california
2020-07-27 0:00,37,21,0,14,8,46,12:34 PM,11:46 PM,4:58 AM,6:59 PM,4,29,29,27,27,0,28,0,1012,27,10,254,13,california
2020-07-27 12:00,37,21,0,14,8,46,12:34 PM,11:46 PM,4:58 AM,6:59 PM,2,32,32,34,10,0,13,0,1010,34,10,169,9,california
2020-07-28 0:00,37,21,0,14,8,53,1:42 PM,No moonset,4:59 AM,6:58 PM,3,29,29,26,25,0,27,0,1011,26,10,249,12,california
2020-07-28 12:00,37,21,0,14,8,53,1:42 PM,No moonset,4:59 AM,6:58 PM,0,32,32,34,10,0,13,0,1010,34,10,156,9,california
2020-07-29 0:00,38,21,0,14,8,61,2:50 PM,12:24 AM,4:59 AM,6:57 PM,2,32,32,29,22,0,24,0,1010,29,10,240,10,california
2020-07-29 12:00,38,21,0,14,8,61,2:50 PM,12:24 AM,4:59 AM,6:57 PM,0,33,33,35,14,0,12,0,1011,35,10,174,12,california
2020-07-30 0:00,38,21,0,13.6,8,68,3:56 PM,1:08 AM,5:00 AM,6:56 PM,0,31,31,28,21,0,22,0,1012,28,10,240,10,california
2020-07-30 12:00,38,21,0,13.6,8,68,3:56 PM,1:08 AM,5:00 AM,6:56 PM,-5,34,34,35,17,0,8,0,1012,35,10,196,15,california
2020-07-31 0:00,40,24,0,13.5,8,72,4:57 PM,1:57 AM,5:01 AM,6:55 PM,-2,32,32,30,22,1,17,0,1013,30,10,275,10,california
2020-07-31 12:00,40,24,0,13.5,8,72,4:57 PM,1:57 AM,5:01 AM,6:55 PM,4,37,37,38,22,0,12,0,1012,38,10,211,19,california
2020-08-01 0:00,39,23,0,13.5,8,82,5:53 PM,2:52 AM,5:02 AM,6:54 PM,-1,33,33,32,26,0,17,0,1013,32,10,270,12,california
2020-08-01 12:00,39,23,0,13.5,8,82,5:53 PM,2:52 AM,5:02 AM,6:54 PM,-8,36,36,37,24,0,6,0,1012,37,10,265,21,california
2020-08-02 0:00,39,22,0,13.5,8,90,6:41 PM,3:51 AM,5:02 AM,6:53 PM,-5,31,31,29,30,0,14,0,1012,29,10,254,14,california
2020-08-02 12:00,39,22,0,13.5,8,90,6:41 PM,3:51 AM,5:02 AM,6:53 PM,-7,36,36,37,24,0,6,0,1012,37,10,261,21,california
